query_id,template_id,params
1a2664.sql,18,"{""N_SSS_A"": ""('6')"", ""N_SSS_B"": ""('4')"", ""N_SSS_C"": ""('4-Track Stereo',\n                    '70 mm 6-Track',\n                    'Mono',\n                    'Silent')"", ""N_SSS_D"": ""('Czech',\n                    'Dutch',\n                    'English',\n                    'Georgian',\n                    'Hindi',\n                    'Japanese',\n                    'Mandarin',\n                    'Polish',\n                    'Portuguese',\n                    'Russian',\n                    'Serbo-Croatian',\n                    'Spanish',\n                    'Swedish')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'tv series',\n                   'video game',\n                   'video movie')"", ""N_SSS_F"": ""('costume designer',\n                   'director',\n                   'editor',\n                   'miscellaneous crew')"", ""N_SSS_G"": ""('f')"", ""###_A"": ""1975"", ""###_B"": ""1875""}"
1a2514.sql,18,"{""N_SSS_A"": ""('4')"", ""N_SSS_B"": ""('7')"", ""N_SSS_C"": ""('Albanian',\n                    'Dutch',\n                    'Finnish',\n                    'German',\n                    'Hungarian',\n                    'Korean',\n                    'Polish',\n                    'Russian')"", ""N_SSS_D"": ""('LAB:Consolidated Film Industries (CFI), Hollywood (CA), USA',\n                    'LAB:Technicolor, USA',\n                    'MET:150 m',\n                    'OFM:35 mm',\n                    'RAT:1.20 : 1',\n                    'RAT:2.35 : 1')"", ""N_SSS_E"": ""('episode',\n                   'movie',\n                   'video game',\n                   'video movie')"", ""N_SSS_F"": ""('actress')"", ""N_SSS_G"": ""('f')"", ""###_A"": ""1975"", ""###_B"": ""1875""}"
8a493.sql,9,"{""N_SSS_A"": ""('6')"", ""N_SSS_B"": ""('Mono',\n                    'Stereo')"", ""N_SSS_C"": ""('episode',\n                   'tv series')"", ""N_SSS_D"": ""('actor',\n                   'composer',\n                   'producer')"", ""N_SSS_E"": ""('m')"", ""N_SSS_F"": ""('C52',\n                           'L2352',\n                           'S1452')"", ""###_A"": ""2015"", ""###_B"": ""1990"", ""N_SSS_G"": ""('ABS-CBN',\n                   'American Broadcasting Company (ABC)',\n                   'British Broadcasting Corporation (BBC)')"", ""N_SSS_H"": ""('distributors',\n                   'production companies')""}"
8a380.sql,9,"{""N_SSS_A"": ""('3')"", ""N_SSS_B"": ""('Action',\n                    'Comedy',\n                    'Crime',\n                    'Romance')"", ""N_SSS_C"": ""('movie')"", ""N_SSS_D"": ""('actor',\n                   'director',\n                   'producer')"", ""N_SSS_E"": ""('f',\n                    'm')"", ""N_SSS_F"": ""('A4361',\n                           'B4525',\n                           'B6261',\n                           'B6526',\n                           'J5252',\n                           'S3152',\n                           'S4153')"", ""###_A"": ""2015"", ""###_B"": ""1990"", ""N_SSS_G"": ""('Columbia Broadcasting System (CBS)',\n                   'Warner Home Video')"", ""N_SSS_H"": ""('distributors')""}"
8a130.sql,9,"{""N_SSS_A"": ""('6')"", ""N_SSS_B"": ""('DTS',\n                    'Dolby Digital',\n                    'Mono')"", ""N_SSS_C"": ""('episode',\n                   'movie',\n                   'tv movie',\n                   'tv series')"", ""N_SSS_D"": ""('actor',\n                   'director',\n                   'producer')"", ""N_SSS_E"": ""('f',\n                    'm')"", ""N_SSS_F"": ""('A4361',\n                           'B6261',\n                           'J5252',\n                           'M6352',\n                           'P6252',\n                           'S5362')"", ""###_A"": ""1975"", ""###_B"": ""1925"", ""N_SSS_G"": ""('Columbia Broadcasting System (CBS)',\n                   'Metro-Goldwyn-Mayer (MGM)',\n                   'Warner Home Video')"", ""N_SSS_H"": ""('distributors',\n                   'production companies')""}"
8a11.sql,9,"{""N_SSS_A"": ""('2')"", ""N_SSS_B"": ""('Black and White',\n                    'Color')"", ""N_SSS_C"": ""('movie',\n                   'tv movie',\n                   'tv series')"", ""N_SSS_D"": ""('actress')"", ""N_SSS_E"": ""('f')"", ""N_SSS_F"": ""('P5235')"", ""###_A"": ""2015"", ""###_B"": ""1990"", ""N_SSS_G"": ""('British Broadcasting Corporation (BBC)',\n                   'Columbia Broadcasting System (CBS)',\n                   'Warner Home Video')"", ""N_SSS_H"": ""('distributors')""}"
8a129.sql,9,"{""N_SSS_A"": ""('8')"", ""N_SSS_B"": ""('USA')"", ""N_SSS_C"": ""('episode',\n                   'movie')"", ""N_SSS_D"": ""('actor',\n                   'director',\n                   'producer')"", ""N_SSS_E"": ""('m')"", ""N_SSS_F"": ""('A4361',\n                           'B6525',\n                           'C6325',\n                           'G6262',\n                           'J5256',\n                           'M6256',\n                           'P3625',\n                           'P6252',\n                           'R1525',\n                           'R2632')"", ""###_A"": ""1975"", ""###_B"": ""1875"", ""N_SSS_G"": ""('American Broadcasting Company (ABC)',\n                   'Columbia Broadcasting System (CBS)',\n                   'National Broadcasting Company (NBC)',\n                   'Path\u00e9 Fr\u00e8res',\n                   'Universal Film Manufacturing Company')"", ""N_SSS_H"": ""('distributors')""}"
8a293.sql,9,"{""N_SSS_A"": ""('2')"", ""N_SSS_B"": ""('Black and White',\n                    'Color')"", ""N_SSS_C"": ""('tv movie',\n                   'tv series',\n                   'video movie')"", ""N_SSS_D"": ""('actor',\n                   'producer')"", ""N_SSS_E"": ""('m')"", ""N_SSS_F"": ""('B4525',\n                           'B6525',\n                           'H5435',\n                           'J5252',\n                           'J5256',\n                           'M6256',\n                           'O4252',\n                           'P3625',\n                           'S5362',\n                           'T5125',\n                           'W4525',\n                           'W5165')"", ""###_A"": ""2015"", ""###_B"": ""1925"", ""N_SSS_G"": ""('Columbia Broadcasting System (CBS)',\n                   'Independent Television (ITV)',\n                   'Metro-Goldwyn-Mayer (MGM)',\n                   'National Broadcasting Company (NBC)',\n                   'Paramount Pictures',\n                   'Shout! Factory',\n                   'Sony Pictures Home Entertainment',\n                   'Universal Pictures',\n                   'Universal TV',\n                   'Warner Bros')"", ""N_SSS_H"": ""('distributors',\n                   'production companies')""}"
8a203.sql,9,"{""N_SSS_A"": ""('1')"", ""N_SSS_B"": ""('30',\n                    'USA:60')"", ""N_SSS_C"": ""('episode',\n                   'tv series')"", ""N_SSS_D"": ""('actor')"", ""N_SSS_E"": ""('m')"", ""N_SSS_F"": ""('B6526',\n                           'M6256',\n                           'R1525',\n                           'R2632',\n                           'S4153',\n                           'S5362')"", ""###_A"": ""1990"", ""###_B"": ""1950"", ""N_SSS_G"": ""('British Broadcasting Corporation (BBC)',\n                   'Columbia Broadcasting System (CBS)',\n                   'Warner Home Video')"", ""N_SSS_H"": ""('distributors',\n                   'production companies')""}"
8a231.sql,9,"{""N_SSS_A"": ""('5')"", ""N_SSS_B"": ""('Argentina:16',\n                    'Australia:G',\n                    'Netherlands:16',\n                    'Sweden:11',\n                    'Sweden:Btl',\n                    'UK:18',\n                    'UK:PG',\n                    'USA:PG-13')"", ""N_SSS_C"": ""('episode',\n                   'movie')"", ""N_SSS_D"": ""('actor')"", ""N_SSS_E"": ""('m')"", ""N_SSS_F"": ""('A5362',\n                           'B4525',\n                           'B6261',\n                           'J5252',\n                           'O4252',\n                           'R1632',\n                           'R363',\n                           'S3152')"", ""###_A"": ""1990"", ""###_B"": ""1950"", ""N_SSS_G"": ""('British Broadcasting Corporation (BBC)',\n                   'Columbia Broadcasting System (CBS)',\n                   'Warner Home Video')"", ""N_SSS_H"": ""('distributors',\n                   'production companies')""}"
8a413.sql,9,"{""N_SSS_A"": ""('2')"", ""N_SSS_B"": ""('Black and White',\n                    'Color')"", ""N_SSS_C"": ""('episode',\n                   'movie',\n                   'tv movie')"", ""N_SSS_D"": ""('actor',\n                   'actress',\n                   'producer')"", ""N_SSS_E"": ""('f',\n                    'm')"", ""N_SSS_F"": ""('D1232',\n                           'H4236',\n                           'O4252',\n                           'P5235',\n                           'R363',\n                           'S3152',\n                           'W5165')"", ""###_A"": ""1990"", ""###_B"": ""1950"", ""N_SSS_G"": ""('British Broadcasting Corporation (BBC)',\n                   'Columbia Broadcasting System (CBS)',\n                   'Warner Home Video')"", ""N_SSS_H"": ""('distributors',\n                   'production companies')""}"
8a320.sql,9,"{""N_SSS_A"": ""('5')"", ""N_SSS_B"": ""('Australia:M',\n                    'Australia:PG',\n                    'Canada:PG',\n                    'Iceland:L',\n                    'Singapore:PG',\n                    'UK:PG')"", ""N_SSS_C"": ""('episode',\n                   'movie')"", ""N_SSS_D"": ""('actor',\n                   'actress',\n                   'producer')"", ""N_SSS_E"": ""('f',\n                    'm')"", ""N_SSS_F"": ""('A5362',\n                           'B6525',\n                           'B6526',\n                           'G6262',\n                           'J5256',\n                           'M6256',\n                           'P3625',\n                           'R1525',\n                           'R2632',\n                           'S1452',\n                           'S4153',\n                           'W4525')"", ""###_A"": ""1975"", ""###_B"": ""1925"", ""N_SSS_G"": ""('American Broadcasting Company (ABC)',\n                   'Columbia Broadcasting System (CBS)',\n                   'National Broadcasting Company (NBC)')"", ""N_SSS_H"": ""('distributors')""}"
8a439.sql,9,"{""N_SSS_A"": ""('2')"", ""N_SSS_B"": ""('Color')"", ""N_SSS_C"": ""('movie',\n                   'tv movie',\n                   'tv series')"", ""N_SSS_D"": ""('actress')"", ""N_SSS_E"": ""('f')"", ""N_SSS_F"": ""('P5235',\n                           'P6252')"", ""###_A"": ""1975"", ""###_B"": ""1875"", ""N_SSS_G"": ""('Columbia Broadcasting System (CBS)',\n                   'Metro-Goldwyn-Mayer (MGM)',\n                   'Paramount Pictures',\n                   'Path\u00e9 Fr\u00e8res',\n                   'Warner Home Video')"", ""N_SSS_H"": ""('distributors',\n                   'production companies')""}"
6a404.sql,26,"{""N_SSS_A"": ""('movie')"", ""###_A"": ""1975"", ""###_B"": ""1875"", ""N_SSS_B"": ""('French',\n                    'German',\n                    'Italian',\n                    'Spanish')"", ""N_SSS_C"": ""('4',\n                  '9')"", ""&&&_A"": ""'100'"", ""&&&_B"": ""'101'"", ""&&&_C"": ""'^(?:[1-9]\\d*|0)?(?:\\.\\d+)?$'"", ""^^^_A"": ""8.0"", ""&&&_D"": ""'^(?:[1-9]\\d*|0)?(?:\\.\\d+)?$'"", ""^^^_B"": ""0.0"", ""&&&_E"": ""'^(?:[1-9]\\d*|0)?(?:\\.\\d+)?$'"", ""^^^_C"": ""1000.0"", ""&&&_F"": ""'^(?:[1-9]\\d*|0)?(?:\\.\\d+)?$'"", ""^^^_D"": ""10000.0"", ""N_SSS_D"": ""('m')"", ""N_SSS_E"": ""('A4163',\n                           'A4253',\n                           'A5352',\n                           'C6424',\n                           'C6425',\n                           'C6426',\n                           'F6524',\n                           'F6525')"", ""N_SSS_F"": ""('(uncredited)')"", ""N_SSS_G"": ""('actor')"", ""N_SSS_H"": ""('37')""}"
6a385.sql,26,"{""N_SSS_A"": ""('tv movie',\n                   'video movie')"", ""###_A"": ""2015"", ""###_B"": ""1975"", ""N_SSS_B"": ""('PFM:Video',\n                    'RAT:1.33 : 1',\n                    'RAT:1.78 : 1')"", ""N_SSS_C"": ""('7')"", ""&&&_A"": ""'100'"", ""&&&_B"": ""'101'"", ""&&&_C"": ""'^(?:[1-9]\\d*|0)?(?:\\.\\d+)?$'"", ""^^^_A"": ""4.0"", ""&&&_D"": ""'^(?:[1-9]\\d*|0)?(?:\\.\\d+)?$'"", ""^^^_B"": ""0.0"", ""&&&_E"": ""'^(?:[1-9]\\d*|0)?(?:\\.\\d+)?$'"", ""^^^_C"": ""0.0"", ""&&&_F"": ""'^(?:[1-9]\\d*|0)?(?:\\.\\d+)?$'"", ""^^^_D"": ""10000.0"", ""N_SSS_D"": ""('f',\n                    'm')"", ""N_SSS_E"": ""('A4253',\n                           'A5362',\n                           'B6535',\n                           'C6231',\n                           'C6235',\n                           'E4213',\n                           'K6235',\n                           'R1632',\n                           'S3152')"", ""N_SSS_F"": ""('(archive footage)')"", ""N_SSS_G"": ""('actor',\n                   'actress')"", ""N_SSS_H"": ""('34')""}"
6a504.sql,26,"{""N_SSS_A"": ""('movie')"", ""###_A"": ""1975"", ""###_B"": ""1875"", ""N_SSS_B"": ""('Action',\n                    'Adventure',\n                    'Family',\n                    'Music',\n                    'Mystery',\n                    'Thriller',\n                    'War')"", ""N_SSS_C"": ""('1',\n                  '15',\n                  '3')"", ""&&&_A"": ""'100'"", ""&&&_B"": ""'101'"", ""&&&_C"": ""'^(?:[1-9]\\d*|0)?(?:\\.\\d+)?$'"", ""^^^_A"": ""11.0"", ""&&&_D"": ""'^(?:[1-9]\\d*|0)?(?:\\.\\d+)?$'"", ""^^^_B"": ""7.0"", ""&&&_E"": ""'^(?:[1-9]\\d*|0)?(?:\\.\\d+)?$'"", ""^^^_C"": ""5000.0"", ""&&&_F"": ""'^(?:[1-9]\\d*|0)?(?:\\.\\d+)?$'"", ""^^^_D"": ""500000.0"", ""N_SSS_D"": ""('f',\n                    'm')"", ""N_SSS_E"": ""('A4163',\n                           'A5352',\n                           'A5362',\n                           'C6423',\n                           'C6424',\n                           'C6425',\n                           'E6523',\n                           'F6521',\n                           'F6524',\n                           'F6525')"", ""N_SSS_F"": ""('(uncredited)')"", ""N_SSS_G"": ""('actor',\n                   'actress')"", ""N_SSS_H"": ""('31')""}"
